Date,Open,High,Low,Close,Volume,
12/10/2013,538.36,546.7,538.36,542.87,1856112,728
12/11/2013,544.24,546.21,538.12,539.18,1711835,727
12/12/2013,540.32,542.01,535.03,535.51,1596498,726
12/13/2013,538.14,538.68,529.47,530.92,2164759,725
12/16/2013,532.04,537.88,531.54,537.03,1606175,724
12/17/2013,537.59,540.92,534.72,535.46,1539917,723
12/18/2013,536.53,543.02,530.05,542.92,2212546,722
12/19/2013,541.27,546.54,540.08,543.65,1666006,721
12/20/2013,545.19,551.14,544.54,550.86,3267417,720
12/23/2013,554.47,558.46,553.11,558.11,1723430,719
12/24/2013,558.04,558.18,554.6,556.48,734170,718
12/26/2013,557.56,560.06,554.9,559.29,1338507,717
12/27/2013,560.56,560.7,557.03,559.76,1570140,716
12/30/2013,560.73,560.81,555.06,555.28,1236709,715
12/31/2013,556.68,561.06,553.68,560.92,1358300,714
1/2/2014,558.29,559.43,554.68,557.12,1822719,713
1/3/2014,558.06,559.02,553.02,553.05,1669229,712
1/6/2014,557.06,559.99,553.77,559.22,1770782,711
1/7/2014,563.06,570.41,561.14,570,2553999,710
1/8/2014,573.57,574.23,567.21,571.19,2243444,709
1/9/2014,572.29,572.68,563.34,565.69,2085565,708
1/10/2014,570.11,570.11,561.69,565.66,2145560,707
1/13/2014,563.8,574.03,559.14,562.05,2425615,706
1/14/2014,569.54,576.08,564.61,575.27,2484514,705
1/15/2014,577.07,578.08,572.47,574.88,1951012,704
1/16/2014,575.12,579.54,574.57,578.69,1685699,703
1/17/2014,579,580.9,572.67,575.84,2766140,702
1/21/2014,581.05,582.58,576.23,582.43,1981099,701
1/22/2014,583.89,584.53,580.01,583.09,1573846,700
1/23/2014,580.58,581.83,577.76,580.63,1951643,699
1/24/2014,576.08,577.35,562.06,562.48,3926347,698
1/27/2014,563.61,563.81,541.68,551.17,4362978,697
1/28/2014,555.72,563.44,555.52,562.07,2217723,696
1/29/2014,560.12,561.44,550.26,554.01,2411641,695
1/30/2014,573.07,576.82,564.19,568.26,5141107,694
1/31/2014,586.26,593.86,576.14,591.08,5569794,693
2/3/2014,590.19,591.45,566.57,567.28,4575602,692
2/4/2014,569.56,578.08,569.07,569.65,2815737,691
2/5/2014,572.26,575.96,564.57,572.17,2400619,690
2/6/2014,576.14,580.66,574.35,580.56,1948254,689
2/7/2014,584.4,589.54,580.86,589.31,2687308,688
2/10/2014,586.49,591.79,585.09,587.05,1945639,687
2/11/2014,590.68,596.53,586.69,595.69,2052813,686
2/12/2014,595.09,595.59,591.28,593.94,1725673,685
2/13/2014,590.97,600.55,590.42,600.55,1836921,684
2/14/2014,598.4,602.8,597,602,2194330,683
2/18/2014,601.31,607.04,600.6,606.05,2110730,682
2/19/2014,603.25,605.22,599.35,601.77,2105697,681
2/20/2014,602.17,604.05,600.71,602.66,1701894,680
2/21/2014,604.51,605.54,602.02,602.5,1863155,679
2/24/2014,603.28,610.69,603.15,606.86,1675461,678
2/25/2014,608.58,612.86,605.82,610.61,1444180,677
2/26/2014,612.61,615.05,607.49,610.7,1983804,676
2/27/2014,609.8,612.73,609.11,610.22,1260794,675
2/28/2014,610.78,612.71,603.71,608.43,2314596,674
3/3/2014,603.98,604.52,596.67,601.95,2108720,673
3/4/2014,608.11,608.61,605.35,608.06,1471031,672
3/5/2014,608.13,612.15,606.31,609.74,1236190,671
3/6/2014,611.75,613.69,609.91,610.42,1269591,670
3/7/2014,614.01,614.11,606.32,608,1515510,669
3/10/2014,608.45,609.43,602.65,606.39,1215443,668
3/11/2014,607.49,607.77,598.92,600.6,1715423,667
3/12/2014,598.8,604.53,592.69,604.25,1966927,666
3/13/2014,604.58,605.86,592.97,595.12,2345640,665
3/14/2014,591.59,596.03,586.85,586.99,2301786,664
3/17/2014,590.21,599.13,589.64,596.65,2166547,663
3/18/2014,597.93,606.37,597.13,606.24,1821606,662
3/19/2014,606.51,606.6,597.8,600.22,1612901,661
3/20/2014,600.58,605.41,598.28,599.18,1684975,660
3/21/2014,603.76,605.42,591.82,592.11,3210656,659
3/24/2014,592.69,593.04,573.55,579.54,3039151,658
3/25/2014,583.58,585.5,574.07,579.94,2413045,657
3/26/2014,581.59,586.37,566.32,566.55,2580023,656
3/27/2014,565.99,566.54,551.6,557.7,3826676,655
3/28/2014,560.06,567.16,559.44,560.64,2258918,654
3/31/2014,565.77,568.07,556.98,557.81,1942277,653
4/1/2014,560.7,569.32,559.56,568.01,2182626,652
4/2/2014,571.52,572.97,562.56,568.12,2088580,651
4/3/2014,573.39,588.3,566.01,571.5,4019626,650
4/4/2014,578.55,579.72,544.49,545.25,5366972,649
4/7/2014,544.79,549.85,530.53,540.63,3961552,648
4/8/2014,545.05,559.88,544.7,557.51,3488768,647
4/9/2014,565.84,567.8,555.38,567.04,3033589,646
4/10/2014,568,568.21,545.5,546.69,3296996,645
4/11/2014,537.94,547.59,533.4,537.76,3175460,644
4/14/2014,543.66,553.02,540.52,545.2,2541398,643
4/15/2014,551,552.89,530.64,548.7,3999843,642
4/16/2014,557.7,564,553.1,563.9,4588541,641
4/17/2014,556.32,557,539.4,543.34,5616862,640
4/21/2014,544,544,534,539.37,2425207,639
4/22/2014,536,548,536,545.5,2331121,638
4/23/2014,543.67,544.8,528.13,537.51,1959330,637
4/24/2014,541.69,542.5,531,534.44,2069559,636
4/25/2014,532.26,533.86,522.5,523.1,2372604,635
4/28/2014,525.8,525.9,511,522.98,3752779,634
4/29/2014,523.89,537.76,523,536.33,2535967,633
4/30/2014,535.12,536.34,529.09,534.88,2038658,632
5/1/2014,534.25,539.91,532.86,538.53,2004375,631
5/2/2014,541.44,542.4,533.27,533.87,1781595,630
5/5/2014,530.24,535.72,527.58,535.33,1228797,629
5/6/2014,533.41,534.55,522.26,522.57,1835318,628
5/7/2014,523.25,524.43,511.09,518,3074346,627
5/8/2014,515.72,527.35,514.46,520.17,2452197,626
5/9/2014,518.65,527.35,514.28,526.62,2261447,625
5/12/2014,531.84,538.75,527.51,538.43,1949291,624
5/13/2014,539.58,543.99,537.9,541.54,2011963,623
5/14/2014,541.82,541.82,533.11,534.41,1281148,622
5/15/2014,533.14,534,525.31,529.12,1833044,621
5/16/2014,529.6,530.84,523.57,528.3,1907733,620
5/19/2014,528.88,539.35,525.66,538.83,1977885,619
5/20/2014,540,546.35,536.57,540.39,2425292,618
5/21/2014,542.9,549.75,542.11,549.7,1564854,617
5/22/2014,552.2,557.96,551,555.45,2149757,616
5/23/2014,558.13,565,554.17,563.8,2672674,615
5/27/2014,567.78,574.87,564.15,574.87,2191828,614
5/28/2014,574.57,577.66,569.95,570.45,1581576,613
5/29/2014,573.39,573.48,568.45,570.56,1411296,612
5/30/2014,571.64,572.58,565.79,571.65,1871737,611
6/2/2014,569.75,570.41,556.7,564.34,1663640,610
6/3/2014,560.9,562.4,552.53,554.51,2031647,609
6/4/2014,551.52,558.58,548.56,553.76,1729192,608
6/5/2014,557.11,565,555.05,564.93,1796370,607
6/6/2014,568.16,568.8,559.58,566.03,1740934,606
6/9/2014,566.75,572,565.22,570.73,1529959,605
6/10/2014,568.78,572,566.13,568.3,1485115,604
6/11/2014,565.92,568.97,563.68,567.5,1129173,603
6/12/2014,567,567,557.15,559.5,1549487,602
6/13/2014,560.08,560.65,553.72,560.35,1353343,601
6/16/2014,557.25,557.99,550,552.3,1971842,600
6/17/2014,552.36,553.74,547.47,550.62,1481669,599
6/18/2014,552.8,561.4,551.58,560.66,2060681,598
6/19/2014,561.15,565,556.67,564.99,2630539,597
6/20/2014,566.45,566.77,559.37,566.52,3162147,596
6/23/2014,564.35,574.44,563.5,574.29,1724098,595
6/24/2014,574.22,582.25,569.16,572.54,2844325,594
6/25/2014,573.55,587.3,573.26,585.93,2114743,593
6/26/2014,589.3,589.6,579.6,584.77,2012360,592
6/27/2014,585.45,587.88,582.62,585.69,2022118,591
6/30/2014,586.76,587.71,583.29,584.67,1479411,590
7/1/2014,587.65,593.66,586.29,591.49,1644628,589
7/2/2014,592.26,594.15,589.11,590.78,1197005,588
7/3/2014,591.7,594.25,589,593.08,898852,587
7/7/2014,593.51,595.64,587.94,590.76,1337088,586
7/8/2014,586.36,587.97,574,578.4,2129924,585
7/9/2014,578.95,584.1,577,583.36,1373056,584
7/10/2014,573,585.25,572.1,580.04,1436326,583
7/11/2014,581,588.23,580.58,586.65,1514265,582
7/14/2014,590.6,594.86,586.69,594.26,1954612,581
7/15/2014,595.15,595.3,585.31,593.06,1673979,580
7/16/2014,596.89,597,590.25,590.62,1442211,579
7/17/2014,588.97,589.5,576.85,580.82,2941648,578
7/18/2014,603.01,606.7,590.92,605.11,4874260,577
7/21/2014,601.35,604.16,594.45,598.44,2240111,576
7/22/2014,599.7,608.89,599.26,603.57,1881665,575
7/23/2014,602.05,607.05,601.35,605.19,1106136,574
7/24/2014,605.53,608.91,601,603.01,1355974,573
7/25/2014,599.25,601,595.75,598.08,1361911,572
7/28/2014,597.75,601.1,592.59,599.02,1358071,571
7/29/2014,597.7,598.49,592.17,593.95,1366729,570
7/30/2014,595.81,598.45,592.7,595.44,1215576,569
7/31/2014,588.96,591.99,577.68,579.55,2310471,568
8/1/2014,578.56,583.43,570.3,573.6,2213790,567
8/4/2014,576.51,583.82,572.26,582.27,1524818,566
8/5/2014,579.38,580.2,570.31,573.14,1651342,565
8/6/2014,569.5,578.64,567.45,574.49,1322878,564
8/7/2014,576.05,578.31,569.43,571.81,1163027,563
8/8/2014,572.02,579.56,569.02,577.94,1495022,562
8/11/2014,579,579.69,575.3,577.25,1203357,561
8/12/2014,575,575.9,569.91,572.12,1394939,560
8/13/2014,576.45,586.12,575.2,584.56,1903282,559
8/14/2014,586.69,587.8,580.92,584.65,1272879,558
8/15/2014,587.5,589.47,580.76,583.71,1725358,557
8/18/2014,587.1,595.05,586.55,592.7,1470756,556
8/19/2014,595.59,597.81,594.44,597.11,1045258,555
8/20/2014,596.95,596.99,593,595.41,968617,554
8/21/2014,594.9,595.25,591.1,592.42,1133593,553
8/22/2014,593.27,594.99,589.8,592.54,877464,552
8/25/2014,594.77,595.58,589.26,590.57,1298049,551
8/26/2014,592,592.05,587.45,588.12,1471953,550
8/27/2014,587.81,589.37,580.9,583,1368766,549
8/28/2014,580.02,584.71,577.88,580.32,1405950,548
8/29/2014,582.35,582.9,578.24,582.36,1206884,547
9/2/2014,582.95,589.3,582.4,588.63,1585277,546
9/3/2014,591.73,594.49,586.5,589.52,1579779,545
9/4/2014,592.13,598,590.6,593.14,1634585,544
9/5/2014,595.13,598.5,593.55,597.78,1799855,543
9/8/2014,599.14,603.52,598.02,601.63,1601244,542
9/9/2014,600.27,600.6,590.48,591.97,1574573,541
9/10/2014,591.74,593.72,587.14,593.42,1160291,540
9/11/2014,590,591.94,586.04,591.11,1501451,539
9/12/2014,590.39,591.48,583.28,584.9,1852271,538
9/15/2014,582.24,583.92,577.01,581.64,1550110,537
9/16/2014,580.95,590.15,580.95,588.78,1581589,536
9/17/2014,589.51,596.07,587.12,593.29,1720921,535
9/18/2014,595.05,597.56,593.02,597.27,1494467,534
9/19/2014,599.49,605.4,597.76,605.4,4194630,533
9/22/2014,602.5,603.8,593.12,597.27,1785101,532
9/23/2014,595,596.65,590.24,591.18,1405078,531
9/24/2014,591.57,600.11,590.3,598.42,1760953,530
9/25/2014,596.99,598.07,584.74,585.25,1676485,529
9/26/2014,585.93,589.57,585,587.9,1289090,528
9/29/2014,581.83,589.31,581.57,587.81,1144982,527
9/30/2014,587.49,591,584.5,588.41,1571688,526
10/1/2014,586.8,588.72,578.02,579.63,1449686,525
10/2/2014,578,583.24,574.05,580.88,1536935,524
10/3/2014,584.1,588.29,583.5,586.25,1214593,523
10/6/2014,589.95,592.4,585.4,587.78,1286130,522
10/7/2014,584.9,585.85,574.1,574.1,1546228,521
10/8/2014,574.79,584.69,567.64,583.74,2210360,520
10/9/2014,581.61,582.53,569.03,570.81,2413453,519
10/10/2014,567.47,575.23,555.01,555.19,2979673,518
10/13/2014,555.13,560.88,544.43,544.75,2756508,517
10/14/2014,550.14,558.63,544.5,548.69,2610033,516
10/15/2014,542.08,543.92,528.42,540.73,3836222,515
10/16/2014,527,540.99,524.95,536.92,3805046,514
10/17/2014,540.45,543.45,518.41,522.97,5998740,513
10/20/2014,520.45,533.16,519.14,532.38,2749830,512
10/21/2014,537.27,538.77,530.2,538.03,2460140,511
10/22/2014,541.05,550.76,540.23,542.69,2974550,510
10/23/2014,548.28,557.4,545.5,553.65,2153678,509
10/24/2014,554.98,555,545.16,548.9,2175767,508
10/27/2014,547.76,554,547.2,549.88,1598409,507
10/28/2014,551.71,559.2,550.43,558.94,1739666,506
10/29/2014,560.85,564.97,555.98,558.45,2053355,505
10/30/2014,558.25,562.5,552.13,560.27,1612469,504
10/31/2014,568.3,568.73,564.81,567.87,2341539,503
11/3/2014,563.53,567.15,561.63,563.77,1544338,502
11/4/2014,561.16,564.79,558.3,564.19,1386509,501
11/5/2014,566.79,566.9,554.15,555.95,1645264,500
11/6/2014,555.5,556.8,550.58,551.69,1650721,499
11/7/2014,555.6,555.6,549.35,551.82,1589131,498
11/10/2014,552.4,560.63,551.62,558.23,1304481,497
11/11/2014,558.52,562.5,556.24,561.29,1100179,496
11/12/2014,561.15,561.25,555.5,558.25,1094114,495
11/13/2014,560.81,560.82,554.09,556.44,1510989,494
11/14/2014,558,558,552.51,555.19,1425060,493
11/17/2014,555.19,555.19,544.44,546.64,1680621,492
11/18/2014,547.93,552.79,543.8,544.51,1822166,491
11/19/2014,544.75,548.22,539.19,547.2,1517286,490
11/20/2014,542.09,545.38,541.5,543.76,1750758,489
11/21/2014,551.04,551.04,545,545.89,2505988,488
11/24/2014,546.57,551.19,544.15,547.48,1653773,487
11/25/2014,547.21,552.5,546.91,549.23,1903589,486
11/26/2014,549.23,549.88,545.23,547.73,1480294,485
11/28/2014,547,549.6,544.48,549.08,1210061,484
12/1/2014,545.09,548.79,538.62,539.65,1994399,483
12/2/2014,539.45,541.85,534.66,538.59,2073974,482
12/3/2014,537.5,541.4,535.21,536.97,1623977,481
12/4/2014,537.64,542.69,534.89,542.58,1633688,480
12/5/2014,536.7,538.2,527.26,528.08,3070118,479
12/8/2014,529.22,533.82,527,530.73,3231818,478
12/9/2014,525.88,536.65,523.41,536.11,2168813,477
12/10/2014,535.9,539.36,527.49,528.04,2316204,476
12/11/2014,530.01,537.04,529.16,532.11,2073290,475
12/12/2014,527.44,532.24,521.46,521.51,2371543,474
12/15/2014,523.76,525.37,515.4,515.84,2621977,473
12/16/2014,513.6,515.58,497.19,498.16,4349882,472
12/17/2014,499.86,509.07,499.11,506.45,3639437,471
12/18/2014,515.99,516.25,506.56,514.62,3876732,470
12/19/2014,516.99,520.81,508.86,520.04,4872059,469
12/22/2014,520.61,532.97,520.59,532.3,3319461,468
12/23/2014,534.51,542.3,533.72,538.77,2877222,467
12/24/2014,538.82,540.29,535.1,536.93,737848,466
12/26/2014,536.93,543.25,535.49,541.52,1113464,465
12/29/2014,540.5,543.93,537.16,537.31,2218632,464
12/30/2014,534.96,537.84,533.61,535.28,1048631,463
12/31/2014,537.74,538.4,530.2,530.66,1236445,462
1/2/2015,532.6,535.8,527.88,529.55,1327870,461
1/5/2015,527.15,527.99,517.75,519.46,2059119,460
1/6/2015,520.5,521.21,505.55,506.64,2731813,459
1/7/2015,510.95,511.49,503.65,505.15,2345875,458
1/8/2015,501.51,507.5,495.02,506.91,3662224,457
1/9/2015,508.18,508.6,498.65,500.72,2100024,456
1/12/2015,499.24,500.28,490.91,497.06,2856938,455
1/13/2015,502.57,508.6,497.26,501.8,3050295,454
1/14/2015,500.42,508.26,498.16,505.93,2639959,453
1/15/2015,508.89,509.75,502.01,504.01,2556682,452
1/16/2015,503.15,510.85,503.09,510.46,2482858,451
1/20/2015,512.77,515.61,509.37,509.94,2343612,450
1/21/2015,510.84,521.85,509.59,520.39,2317789,449
1/22/2015,523,538.84,521.91,537.3,2803401,448
1/23/2015,538.03,545.41,535.75,541.95,2298290,447
1/26/2015,541.5,541.5,532.07,536.72,1546563,446
1/27/2015,531.4,532.78,520.86,521.19,1957440,445
1/28/2015,525,525.69,512.35,512.43,1791077,444
1/29/2015,512.9,515.19,503.48,513.23,3950857,443
1/30/2015,519,543.1,518.18,537.55,6055445,442
2/2/2015,534.32,536.5,521.72,532.2,3768861,441
2/3/2015,529.94,537.45,526.81,533.3,2353096,440
2/4/2015,533.14,536.75,525.03,526.1,1694832,439
2/5/2015,527.93,530.69,525.64,529.83,1658751,438
2/6/2015,531.01,540.22,528.65,533.88,2146922,437
2/9/2015,531.06,533.88,527.55,529.28,1515687,436
2/10/2015,532.15,541,529.17,540.16,2371468,435
2/11/2015,539.73,541.95,536,538,1915336,434
2/12/2015,539.66,548.34,537,546.01,2429520,433
2/13/2015,547.51,552.54,546.6,551.16,2369115,432
2/17/2015,551.16,553,543.26,545.01,1958679,431
2/18/2015,543.82,547.55,539.55,542.65,1558153,430
2/19/2015,542.47,546.86,540.75,546.45,1541669,429
2/20/2015,547.58,547.58,538.1,541.8,1911732,428
2/23/2015,539,539.3,532,535,1645276,427
2/24/2015,531.55,539.4,531,538.65,1421373,426
2/25/2015,538.44,549.57,538.01,547.33,2041827,425
2/26/2015,545.74,560.13,545.09,559.29,2701584,424
2/27/2015,558.15,569.42,557.03,562.63,3416445,423
3/2/2015,567,575.99,563.15,575.02,2520304,422
3/3/2015,576.35,580.85,570.5,578.8,2526280,421
3/4/2015,576.97,581.63,572.52,578.33,1898150,420
3/5/2015,579.62,583.2,578.23,581.44,1795889,419
3/6/2015,582,582.78,572.06,572.9,1879619,418
3/9/2015,570.92,575.45,569.05,574.1,1174244,417
3/10/2015,568.48,569.76,559.82,559.85,2004024,416
3/11/2015,559.8,564.18,555.41,555.69,2026158,415
3/12/2015,558.48,561.84,555.53,561.17,1780057,414
3/13/2015,559.23,564.36,550.33,553,1771354,413
3/16/2015,556.93,563.75,551.32,561.64,1842754,412
3/17/2015,558.29,560.64,554.41,557.61,1444560,411
3/18/2015,557.73,566.51,553.5,566.16,1766221,410
3/19/2015,564.52,566.96,562.12,563.67,1232969,409
3/20/2015,566.71,567.1,564.48,564.95,2216038,408
3/23/2015,566,569.64,563.06,565.37,1511686,407
3/24/2015,568.54,581.88,568.09,577.54,3957844,406
3/25/2015,577.57,580.07,567,567,2653451,405
3/26/2015,564.65,567.19,558.31,563.64,2492141,404
3/27/2015,561.83,564.07,556.93,557.55,1727629,403
3/30/2015,560.25,562.16,556.79,561.14,1239350,402
3/31/2015,557.94,562.45,554.67,554.7,1746622,401
4/1/2015,554.83,558.5,546.03,549.49,1945090,400
4/2/2015,547.41,548,540.44,541.31,2388019,399
4/6/2015,538.84,545.54,535.7,543.95,1685894,398
4/7/2015,544.99,550.16,543.58,544.86,1365916,397
4/8/2015,546,551.5,546,548.84,1419316,396
4/9/2015,549.21,549.37,541.95,548.02,1618299,395
4/10/2015,549.57,549.85,544.98,548.54,1305219,394
4/13/2015,547.05,553.27,546.3,548.64,1466277,393
4/14/2015,546.57,546.57,535.74,539.78,2360329,392
4/15/2015,537.96,543.19,532.37,541.04,2348087,391
4/16/2015,538.35,545.23,538.1,543.52,1586088,390
4/17/2015,537.31,539.8,529,532.74,2461698,389
4/20/2015,533.75,545.8,533.35,544.53,1926064,388
4/21/2015,546.31,547.77,542.21,542.92,1456387,387
4/22/2015,543.06,551,541.32,549.18,1590320,386
4/23/2015,550.41,561.17,550.08,557.46,3909155,385
4/24/2015,580.05,584.7,568.35,573.66,4608403,384
4/27/2015,572.77,575.52,562.3,566.12,2403105,383
4/28/2015,564.32,567.83,560.96,564.37,1859787,382
4/29/2015,560.51,565.84,559,561.39,1681064,381
4/30/2015,558.56,561.11,546.72,548.77,2362024,380
5/1/2015,550.51,551.22,543.85,551.16,1828566,379
5/4/2015,550.99,556.69,547.39,552.84,1762952,378
5/5/2015,550.16,552.61,542.37,543.04,1426417,377
5/6/2015,542.64,543.93,532.24,535.08,1951728,376
5/7/2015,535.9,545.2,533.45,542.04,1592220,375
5/8/2015,548.87,552.8,548.03,548.95,1411264,374
5/11/2015,548.49,553.37,545.6,545.78,1092923,373
5/12/2015,542.81,542.96,535,538.73,1764123,372
5/13/2015,540.47,543.84,538.98,539.49,1211920,371
5/14/2015,543.97,549.69,542.5,549.2,1586833,370
5/15/2015,550.39,550.6,542.5,546.49,1671977,369
5/18/2015,543.82,548.34,542.25,546.67,1335256,368
5/19/2015,548,553.4,547.12,549.28,2356274,367
5/20/2015,550.92,556.06,545.1,552.51,1541962,366
5/21/2015,550.2,557.61,549.3,556.81,1708512,365
5/22/2015,554.46,558.24,553.62,554.52,1213288,364
5/26/2015,552.58,553.33,542.97,547.19,1873709,363
5/27/2015,548.68,555.29,546.58,554.25,1742237,362
5/28/2015,553.79,555.76,550.8,554.18,1177318,361
5/29/2015,553.2,553.94,545.04,545.32,2172282,360
6/1/2015,548.73,550.57,543.58,549.21,1660500,359
6/2/2015,547.43,558.79,546.55,553.95,1592828,358
6/3/2015,555.1,557.99,552.15,555.29,1335479,357
6/4/2015,552.18,555.96,549.12,551.69,1343317,356
6/5/2015,552,553.33,547.38,549.53,1219841,355
6/8/2015,549.61,549.87,542.95,543.48,1366816,354
6/9/2015,543.42,544.84,538.85,542.16,1500846,353
6/10/2015,545.7,554.78,545.11,552.6,1515805,352
6/11/2015,554.49,554.83,549.17,550.04,1293560,351
6/12/2015,547.15,548.85,545.63,547.47,1273383,350
6/15/2015,542.73,544.05,539.21,543,1357481,349
6/16/2015,544.48,546.69,541.57,544.87,1626349,348
6/17/2015,545.42,548.36,541.81,546.6,1222049,347
6/18/2015,548,557.25,548,556.18,2059603,346
6/19/2015,556.52,557.91,552.26,557.52,2964489,345
6/22/2015,559.41,565.61,558.91,559.68,1737569,344
6/23/2015,559.79,564.9,557.15,563.39,1569808,343
6/24/2015,562.48,562.64,556.81,558.57,1446156,342
6/25/2015,560.3,563.14,557.46,557.95,1335270,341
6/26/2015,559.71,560,551.85,553.06,2183753,340
6/29/2015,546.75,550.9,540.24,541.25,1887816,339
6/30/2015,545.09,545.9,539.54,540.04,1725464,338
7/1/2015,543.66,545.81,539.76,543.3,1537973,337
7/2/2015,544.74,548,543.57,547.34,1406213,336
7/6/2015,542.25,548.58,542.1,545.62,1280687,335
7/7/2015,547.43,551,539.85,550.03,1679759,334
7/8/2015,545.6,548.28,541.2,541.7,1383065,333
7/9/2015,548.65,548.88,544.62,544.65,1488324,332
7/10/2015,553.71,559.29,552,556.11,2171750,331
7/13/2015,559.51,572.85,558.7,571.73,2089641,330
7/14/2015,574.5,589.71,574.17,584.18,3741583,329
7/15/2015,583.74,588.69,580.21,583.96,2073330,328
7/16/2015,589.5,604.5,587.92,601.78,5632054,327
7/17/2015,680,703,678,699.62,12858136,326
7/20/2015,688.98,697.8,681.77,692.84,5121752,325
7/21/2015,684.88,705.6,684.15,695.35,3780230,324
7/22/2015,694.02,713.33,691.62,695.1,4154987,323
7/23/2015,691.85,696.07,671.59,674.73,3811598,322
7/24/2015,676.77,677.79,653.18,654.77,4131137,321
7/27/2015,651.57,667.07,651.55,658.27,2919110,320
7/28/2015,661.76,664.1,653.41,659.66,1718193,319
7/29/2015,662.26,663.33,652.84,661.43,1837805,318
7/30/2015,657.44,668.05,651.69,664.56,1980345,317
7/31/2015,664.7,665,657.2,657.5,1746094,316
8/3/2015,657.66,666.67,657.66,664.72,1567407,315
8/4/2015,664.34,668,660.51,661.28,1309410,314
8/5/2015,665.75,679.91,665.58,673.29,1822387,313
8/6/2015,673.99,674.75,660.73,670.15,2032984,312
8/7/2015,667.78,668.8,658.87,664.39,1377152,311
8/10/2015,667.09,671.62,660.23,663.14,1722915,310
8/11/2015,699.58,704,684.32,690.3,5494011,309
8/12/2015,694.49,696,680.51,691.47,2932328,308
8/13/2015,689.2,694.03,682.18,686.51,1817748,307
8/14/2015,684.04,692.26,682.9,689.37,1379855,306
8/17/2015,688.04,694.74,683.06,694.11,1233951,305
8/18/2015,691.07,695.76,685.32,688.73,1385544,304
8/19/2015,690.11,700.2,686.8,694.04,2509697,303
8/20/2015,689.1,696.16,675.28,679.48,2889877,302
8/21/2015,671.04,672.89,643.1,644.03,4593970,301
8/24/2015,600.6,644.33,593.09,618.11,6489430,300
8/25/2015,646.47,647,611.67,612.47,3571469,299
8/26/2015,643.1,662.48,630.37,659.74,4386985,298
8/27/2015,671.99,673.98,651.1,667.96,2948736,297
8/28/2015,665.76,667,653.75,659.69,1941833,296
8/31/2015,654.34,664.41,646.35,647.82,1946844,295
9/1/2015,633.81,644.44,625.06,629.56,2572884,294
9/2/2015,638,645.06,630.64,644.91,1881489,293
9/3/2015,647.93,651.25,633.81,637.05,1728562,292
9/4/2015,629.7,634.5,626.5,628.96,2024990,291
9/8/2015,641,645.04,632.9,643.88,1954648,290
9/9/2015,651.88,657.36,640.9,643.41,2048908,289
9/10/2015,643.9,654.9,641.7,651.08,1384602,288
9/11/2015,650.21,655.31,647.41,655.3,1744615,287
9/14/2015,655.63,655.92,649.5,652.47,1497627,286
9/15/2015,656.71,668.85,653.34,665.07,1777320,285
9/16/2015,665.55,668.07,662.2,665.52,1312598,284
9/17/2015,667.49,681.99,665,671.67,2387605,283
9/18/2015,665.06,669.84,660.03,660.92,3627210,282
9/21/2015,665.51,669,658,666.98,1954667,281
9/22/2015,657.47,658.82,645.03,653.2,2718081,280
9/23/2015,652.9,660.28,650.73,653.29,1457995,279
9/24/2015,648.97,656.77,642.16,654.91,1934639,278
9/25/2015,658.58,658.58,639.66,640.15,2423992,277
9/28/2015,639.05,642.85,617.84,624.25,2382300,276
9/29/2015,625.5,634.68,618.03,622.61,2106466,275
9/30/2015,631.83,639.31,629.15,638.37,2647655,274
10/1/2015,637.94,643.84,631.12,642,2125315,273
10/2/2015,638.01,658.26,633.5,656.99,2439435,272
10/5/2015,661.6,673.03,655.87,671.68,1873783,271
10/6/2015,669.35,678.8,663.08,671.64,2138738,270
10/7/2015,677.4,678.74,658.11,670,2186605,269
10/8/2015,669.45,671.89,654.49,667,1961858,268
10/9/2015,667.49,674.08,662.36,671.24,1597534,267
10/12/2015,669.19,677.98,667.24,676.43,1330987,266
10/13/2015,674.26,688.46,673.11,683.17,2096308,265
10/14/2015,683.73,690.04,678.9,680.41,1562196,264
10/15/2015,685.25,694.16,684.39,693.02,2343459,263
10/16/2015,695.4,696.22,689.1,695.32,1810998,262
10/19/2015,694,700.24,692.21,699.95,1494286,261
10/20/2015,697.89,698,673.68,680,2613344,260
10/21/2015,683.21,684.9,670.7,671.8,1597571,259
10/22/2015,675.44,688.05,671.7,681.14,4132551,258
10/23/2015,750.06,752.5,717.94,719.33,6307414,257
10/26/2015,720.02,734.95,720.02,731.12,2402045,256
10/27/2015,726.57,735.96,724.14,732.82,1923970,255
10/28/2015,733,737.37,727.27,736.92,1964310,254
10/29/2015,736.63,746.79,735.16,744.85,1822826,253
10/30/2015,745.56,746.31,736.53,737.39,1991811,252
11/2/2015,734.53,748.18,731.45,747.74,1980977,251
11/3/2015,745.43,751.7,741.16,748.82,1807488,250
11/4/2015,749.9,759.9,749.2,755.31,2083374,249
11/5/2015,758.81,766.35,757.47,760.67,2271675,248
11/6/2015,759.39,763.02,755.03,761.6,1673013,247
11/9/2015,758.52,763.3,749.11,754.77,1775525,246
11/10/2015,753.48,760.6,748.41,758.26,1477669,245
11/11/2015,762.38,769.08,759.75,765.25,2093287,244
11/12/2015,760.18,765.8,755.86,756.53,1604146,243
11/13/2015,754.04,755.33,739.47,740.07,2374561,242
11/16/2015,740.21,751.71,734.33,750.42,2519424,241
11/17/2015,752.47,754.95,744.05,745.98,1925901,240
11/18/2015,749.57,761.1,747.39,760.01,1798877,239
